time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
217,399693970547476697.64,400005572593099166.62,1480300456859424135.74,287.19,C,4,0,0,0.001,286.37309367020873,C,4,0,0,0.001,279.26738835470536,C,4,0,0,0.001,279.753007308509,C,2,0,0,0.01,303.0275359904813,C,4,0,0,0.001,293.5875046187323,C,3,0,0,0.001,294.89619825384153,C,4,0,0,0.001,299.94315926229723,C,2,0,0,0.01,301.34658644746764,C,3,0,0,0.001,303.01376123246064,C,4,0,0,0.001,286.85871262401236,C,4,0,0,0.001,297.72669525414693,C,3,0,0,0.001,291.24054481387145,C,4,0,0,0.001,299.4550369424227,C,4,0,0,0.001,295.38140060568577,C,2,0,0,0.01,300.98333865922274,C,4,0,0,0.001,293.1023022668881,C,3,0,0,0.001,297.2419093254853,C,3,0,0,0.001,289.93185117876214,C,3,0,0,0.001,283.8314832102661,C,4,0,0,0.001,300.6200908709779,C,4,0,0,0.001,282.38516266933914,C,4,0,0,0.001,285.88455349693663,C,3,0,0,0.001,285.20803831143854,C,2,0,0,0.01,300.1348885191337,C,3,0,0,0.001,292.61709991504387,C,4,0,0,0.001,280.72091472454014,C,2,0,0,0.01,300.610570671975,C,4,0,0,0.001,295.8653542243129,C,3,0,0,0.001,298.96941798861906,C,2,0,0,0.01,285.399767568275,C,3,0,0,0.001,288.20600642059,C,4,0,0,0.001,280.23654504028417,C,4,0,0,0.001,278.78176940090174,C,4,0,0,0.001,288.6891284442901,C,3,0,0,0.001,281.8995437155355,C,2,0,0,0.01,287.0273774295946,12440652366.68,12440652366.68,12440652366.68,18971994859181.59,12440652366.68,1607021269465430.50,12440652366.68,472433773624537.93,2017562797565754.50,12440652366.68,12440652366.68,1607021269465430.50,12440652366.68,12440652366.68,472433773624537.93,12440652366.68,1685397379375497.50,1530511257410371.25,1765639587140557.00,12440652366.68,12440652366.68,12440652366.68,1685397379375497.50,254100324589366.98,1685397379375497.50,12440652366.68,18971994859181.59,12440652366.68,1530511257410371.25,254100324589366.98,1455867343210307.75,12440652366.68,12440652366.68,12440652366.68,1455867343210307.75,224242758909343.13
218,383305556255622926.60,405994096720114959.55,1490700347024262113.86,275.41,C,4,0,0,0.001,274.69812463730113,C,4,0,0,0.001,267.3597573587237,C,4,0,0,0.001,267.84579309326364,C,2,0,0,0.01,292.0285295348272,C,4,0,0,0.001,282.20495727974077,C,3,0,0,0.001,283.5815123809132,C,4,0,0,0.001,288.76629345466523,C,2,0,0,0.01,290.26322412455795,C,3,0,0,0.001,292.00791432672526,C,4,0,0,0.001,275.1841603718411,C,4,0,0,0.001,286.4830239117439,C,3,0,0,0.001,279.7873988312066,C,4,0,0,0.001,288.27775328139313,C,4,0,0,0.001,284.0671313347168,C,2,0,0,0.01,289.8657427999538,C,4,0,0,0.001,281.71933832593714,C,3,0,0,0.001,285.9978215598997,C,3,0,0,0.001,278.4108437300341,C,3,0,0,0.001,272.06129447220263,C,4,0,0,0.001,289.4682614753497,C,4,0,0,0.001,270.5432911095644,C,4,0,0,0.001,274.20916643185467,C,3,0,0,0.001,273.50761501312957,C,2,0,0,0.01,288.9826425215461,C,3,0,0,0.001,281.2337193721335,C,4,0,0,0.001,268.8145326405524,C,2,0,0,0.01,289.6184046664022,C,4,0,0,0.001,284.5515010189728,C,3,0,0,0.001,287.7917175468532,C,2,0,0,0.01,273.72396408001043,C,3,0,0,0.001,276.6186123631496,C,4,0,0,0.001,268.3297467118907,C,4,0,0,0.001,266.87372162418376,C,4,0,0,0.001,277.10215009492487,C,3,0,0,0.001,270.05725537502445,C,2,0,0,0.01,275.37588962867756,12440652366.68,12440652366.68,12440652366.68,28302484134188.93,12440652366.68,1685397379375497.50,12440652366.68,515354024289572.50,2105269396750825.50,12440652366.68,12440652366.68,1685397379375497.50,12440652366.68,12440652366.68,515354024289572.50,12440652366.68,1765639587140557.00,1607021269465430.50,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1765639587140557.00,285823988124391.93,1765639587140557.00,12440652366.68,28302484134188.93,12440652366.68,1607021269465430.50,285823988124391.93,1530511257410371.25,12440652366.68,12440652366.68,12440652366.68,1530511257410371.25,254100324589366.98
219,365783826513042188.54,412014938563406859.89,1502201234923550951.57,262.82,C,4,0,0,0.001,262.2154244093242,C,4,0,0,0.001,254.6370999986163,C,4,0,0,0.001,255.12355269266942,C,2,0,0,0.01,280.2448961132122,C,4,0,0,0.001,270.0238238978121,C,3,0,0,0.001,271.47014443873906,C,4,0,0,0.001,276.7965544190546,C,2,0,0,0.01,278.3918559527984,C,3,0,0,0.001,280.2160325871585,C,4,0,0,0.001,262.70187710337734,C,4,0,0,0.001,274.4445884183825,C,3,0,0,0.001,267.533749066094,C,4,0,0,0.001,276.30759621360806,C,4,0,0,0.001,271.956180173279,C,2,0,0,0.01,277.95849187518684,C,4,0,0,0.001,269.5377881632722,C,3,0,0,0.001,273.9589694645789,C,3,0,0,0.001,266.08742852516707,C,3,0,0,0.001,259.47988803250377,C,4,0,0,0.001,277.52512779757535,C,4,0,0,0.001,257.88827105793195,C,4,0,0,0.001,261.72604799292645,C,3,0,0,0.001,260.997891395142,C,2,0,0,0.01,277.0390920630354,C,3,0,0,0.001,269.05175242873224,C,4,0,0,0.001,256.09312472876957,C,2,0,0,0.01,277.84301956273885,C,4,0,0,0.001,272.44096610194066,C,3,0,0,0.001,275.82114351955494,C,2,0,0,0.01,261.24042903912283,C,3,0,0,0.001,264.2269198053675,C,4,0,0,0.001,255.60792237692536,C,4,0,0,0.001,254.1506473045632,C,4,0,0,0.001,264.71087342399466,C,3,0,0,0.001,257.4018183638789,C,2,0,0,0.01,262.9182261702582,12440652366.68,12440652366.68,12440652366.68,39499071264197.73,12440652366.68,1765639587140557.00,12440652366.68,560140372809607.08,2194842093790888.75,12440652366.68,12440652366.68,1765639587140557.00,12440652366.68,12440652366.68,560140372809607.08,12440652366.68,1847747892760624.25,1685397379375497.50,1931722296235683.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,319413749514418.13,1847747892760624.25,12440652366.68,39499071264197.73,12440652366.68,1685397379375497.50,319413749514418.13,1607021269465430.50,12440652366.68,12440652366.68,12440652366.68,1607021269465430.50,285823988124391.93
220,342609156397308154.29,415719796164492209.59,1521671047438199636.12,246.17,C,4,0,0,0.001,245.72979529038824,C,4,0,0,0.001,237.9041649454318,C,4,0,0,0.001,238.39103477777496,C,2,0,0,0.01,280.2448961132122,C,4,0,0,0.001,253.84897381838383,C,3,0,0,0.001,255.36697718102207,C,4,0,0,0.001,260.83885172569904,C,2,0,0,0.01,262.5374317272189,C,3,0,0,0.001,264.44307921705587,C,4,0,0,0.001,246.21666512273143,C,4,0,0,0.001,258.4162849360311,C,3,0,0,0.001,251.28445145570578,C,4,0,0,0.001,260.3494753093012,C,4,0,0,0.001,255.8534298750752,C,2,0,0,0.01,262.0665222716864,C,4,0,0,0.001,253.3625211243307,C,3,0,0,0.001,257.93024920149116,C,3,0,0,0.001,249.76644809306754,C,3,0,0,0.001,242.89203937874882,C,4,0,0,0.001,261.5956128161539,C,4,0,0,0.001,241.22486459375583,C,4,0,0,0.001,245.2400004842623,C,3,0,0,0.001,244.4836563533206,C,2,0,0,0.01,261.1091601221008,C,3,0,0,0.001,252.8760684302776,C,4,0,0,0.001,239.36143966024022,C,2,0,0,0.01,277.84301956273885,C,4,0,0,0.001,256.3386322269194,C,3,0,0,0.001,259.86260547695804,C,2,0,0,0.01,244.75396474972237,C,3,0,0,0.001,247.83575786788464,C,4,0,0,0.001,238.8758207064366,C,4,0,0,0.001,237.4172951130886,C,4,0,0,0.001,248.3201275521406,C,3,0,0,0.001,240.73799476141264,C,2,0,0,0.01,246.45920276671222,12440652366.68,12440652366.68,12440652366.68,39499071264197.73,12440652366.68,1847747892760624.25,12440652366.68,606792819184643.68,2286280888685972.50,12440652366.68,12440652366.68,1847747892760624.25,12440652366.68,12440652366.68,606792819184643.68,12440652366.68,1931722296235683.25,1765639587140557.00,2017562797565754.50,12440652366.68,12440652366.68,12440652366.68,1931722296235683.25,354869608759446.25,1931722296235683.25,12440652366.68,39499071264197.73,12440652366.68,1765639587140557.00,354869608759446.25,1685397379375497.50,12440652366.68,12440652366.68,12440652366.68,1685397379375497.50,319413749514418.13
221,315775714759808418.28,418370251767285309.74,1545854033472906271.99,226.89,C,4,0,0,0.001,226.64610371069404,C,4,0,0,0.001,218.56576499630924,C,4,0,0,0.001,219.05305214571933,C,2,0,0,0.01,246.1326146659445,C,4,0,0,0.001,235.08534051298383,C,3,0,0,0.001,236.67695748755563,C,4,0,0,0.001,242.29815907092285,C,3,0,0,0.01,244.10496536894016,C,3,0,0,0.001,246.09408154580333,C,4,0,0,0.001,227.13339086010413,C,4,0,0,0.001,239.80307375274853,C,3,0,0,0.001,232.4444260633045,C,4,0,0,0.001,241.8083642647969,C,4,0,0,0.001,237.1638273198988,C,3,0,0,0.01,243.59483450230763,C,4,0,0,0.001,234.59847068064067,C,3,0,0,0.001,239.31662105869543,C,3,0,0,0.001,230.8528090887327,C,3,0,0,0.001,223.70258812460781,C,4,0,0,0.001,243.0847036356751,C,4,0,0,0.001,221.95789792244048,C,4,0,0,0.001,226.15589033606304,C,3,0,0,0.001,225.3697629096008,C,2,0,0,0.01,242.59783380333195,C,3,0,0,0.001,234.11160084829748,C,4,0,0,0.001,220.02429023210345,C,2,0,0,0.01,246.17114778608564,C,4,0,0,0.001,237.6494462737024,C,3,0,0,0.001,241.3210771153868,C,2,0,0,0.01,225.66943764200994,C,3,0,0,0.001,228.8500197974328,C,4,0,0,0.001,219.53825449756354,C,4,0,0,0.001,218.07847784689915,C,4,0,0,0.001,229.33480572609443,C,3,0,0,0.001,221.4706107730304,C,2,0,0,0.01,227.40369925650586,12440652366.68,12440652366.68,12440652366.68,52561756249208.00,12440652366.68,1931722296235683.25,12440652366.68,655311363414681.18,2379585781436042.75,12440652366.68,12440652366.68,1931722296235683.25,12440652366.68,12440652366.68,655311363414681.18,12440652366.68,2017562797565754.50,1847747892760624.25,2105269396750825.50,12440652366.68,12440652366.68,12440652366.68,2017562797565754.50,392191565859475.18,2017562797565754.50,12440652366.68,52561756249208.00,12440652366.68,1847747892760624.25,392191565859475.18,1765639587140557.00,12440652366.68,12440652366.68,12440652366.68,1765639587140557.00,354869608759446.25
222,290863161266434471.85,417901846606303518.55,1571234992127262009.60,208.99,C,4,0,0,0.001,206.58668771902177,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,226.8411759199962,C,4,0,0,0.001,215.35532907171952,C,3,0,0,0.001,217.02250385671252,C,4,0,0,0.001,222.7969217696297,C,3,0,0,0.001,224.71694241766212,C,3,0,0,0.001,226.7915385213663,C,4,0,0,0.001,207.07439236427567,C,4,0,0,0.001,220.22738677517304,C,3,0,0,0.001,212.63606457073203,C,4,0,0,0.001,222.30670839499874,C,4,0,0,0.001,217.5097910061226,C,3,0,0,0.001,224.16590069848513,C,4,0,0,0.001,214.86804192230943,C,3,0,0,0.001,219.74051694282988,C,3,0,0,0.001,210.968889785739,C,3,0,0,0.001,203.53384550233008,C,4,0,0,0.001,223.61485897930814,C,4,0,0,0.001,201.70966886796992,C,4,0,0,0.001,206.0960555971089,C,3,0,0,0.001,205.2785357044974,C,2,0,0,0.01,223.12757182989805,C,3,0,0,0.001,214.38075477289934,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,226.89081331862613,C,4,0,0,0.001,217.99582674066255,C,3,0,0,0.001,221.81900374974484,C,2,0,0,0.01,205.60918576476573,C,3,0,0,0.001,208.89207045932304,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,4,0,0,0.001,209.37727281116722,C,3,0,0,0.001,201.22196422271603,C,2,0,0,0.01,207.37406709668477,12440652366.68,12440652366.68,12440652366.68,67490539089219.70,12440652366.68,2017562797565754.50,12440652366.68,705696005499720.70,2474756772041114.00,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,705696005499720.70,12440652366.68,2105269396750825.50,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,431379620814505.80,2105269396750825.50,12440652366.68,67490539089219.70,12440652366.68,1931722296235683.25,431379620814505.80,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,392191565859475.18
223,307372665585783584.73,417843415614396309.86,1554783918799820105.41,220.85,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,208.9284834818478,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,204.66592975707556,C,3,0,0,0.001,206.704193033437,C,3,0,0,0.001,208.86629371206246,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,202.0200005302951,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,204.17529763516268,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,206.11053761200566,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,201.53271338088504,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,205.5168821905743,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,2,0,0,0.01,205.0291775453204,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,208.99067325163313,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,203.68717531528813,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,12440652366.68,12440652366.68,12440652366.68,84285419784232.96,12440652366.68,2017562797565754.50,12440652366.68,757946745439762.25,2571793860501193.50,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,757946745439762.25,12440652366.68,2194842093790888.75,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,472433773624537.93,2105269396750825.50,12440652366.68,84285419784232.96,12440652366.68,2017562797565754.50,431379620814505.80,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,392191565859475.18
224,366620536560560573.20,440131157177565554.15,1473248306261873872.65,263.42,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,220.77686018451914,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,216.2874388249531,C,3,0,0,0.001,218.44901323275386,C,3,0,0,0.001,220.70065654264627,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,213.56293393045152,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,215.79638777698148,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,217.81102785109283,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,213.07522928519762,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,217.17304246943178,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,2,0,0,0.01,216.68492014955723,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,220.853063826392,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,215.30784760370938,C,1,0,0,0.01,235.92673904442287,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,12440652366.68,12440652366.68,12440652366.68,102946398334247.63,12440652366.68,2017562797565754.50,12440652366.68,812063583234802.75,2670697046816272.25,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,812063583234802.75,12440652366.68,2286280888685972.50,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,515354024289572.50,2105269396750825.50,12440652366.68,102946398334247.63,12440652366.68,2105269396750825.50,2177114164168.38,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,392191565859475.18
225,425956141067453643.82,461843802652154184.56,1392200056280392171.62,306.06,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,263.3320853768824,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,258.6071612808075,C,3,0,0,0.001,260.89715554795396,C,3,0,0,0.001,263.2403929537245,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,255.80233281710295,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,258.11569112800015,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,260.21311053982254,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,255.3142104972284,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,259.52906553169106,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,2,0,0,0.01,259.04052535841896,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,263.42377780004034,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,257.62673292255363,C,1,0,0,0.01,278.0806850370828,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,1,0,0,0.01,270.8173856700045,12440652366.68,12440652366.68,12440652366.68,123473474739263.87,12440652366.68,2017562797565754.50,12440652366.68,868046518884847.18,2771466330986343.25,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,868046518884847.18,12440652366.68,2379585781436042.75,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,560140372809607.08,2105269396750825.50,12440652366.68,123473474739263.87,12440652366.68,2194842093790888.75,5909309874171.32,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,2177114164168.38
226,485339461912539522.15,483003330286153749.85,1311657207801306727.99,348.73,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,305.9488604511334,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,300.97973147550715,C,3,0,0,0.001,303.40329455470226,C,3,0,0,0.001,305.84019092922745,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,298.0928181328525,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,300.4878420390873,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,302.67144684559423,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,297.6042779595805,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,301.93959913648615,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,2,0,0,0.01,301.45064093103963,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,306.0575299730394,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,299.99846562268954,C,1,0,0,0.01,320.2825752765311,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,1,0,0,0.01,313.0219732055155,12440652366.68,12440652366.68,12440652366.68,145866648999281.35,12440652366.68,2017562797565754.50,12440652366.68,925895552389894.75,2874101713011438.50,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,925895552389894.75,12440652366.68,2474756772041114.00,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,606792819184643.68,2105269396750825.50,12440652366.68,145866648999281.35,12440652366.68,2286280888685972.50,11507603439175.72,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,5909309874171.32
227,544730027188915325.81,503631239991607988.31,1231638732819476685.89,391.40,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,348.5984188895952,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,343.3763158500481,C,3,0,0,0.001,345.93863691879096,C,3,0,0,0.001,348.47127054321277,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,340.4050959682498,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,342.88400695123886,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,345.1572300259347,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,339.91613776280326,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,4,0,0,0.001,344.3758231330784,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,3,0,0,0.01,343.8864467166806,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,2,0,0,0.01,348.7255672359776,C,6,2,0,1,199.70853674652489,C,3,0,0,0.001,342.39421214511293,C,2,0,0,0.01,362.50286556569574,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70396086007779,C,6,2,0,1,199.70853674652489,C,6,2,0,1,199.70853674652489,C,1,0,0,0.01,355.24632843381704,12440652366.68,12440652366.68,12440652366.68,170125921114300.60,12440652366.68,2017562797565754.50,12440652366.68,985610683749938.00,2978603192891517.50,12440652366.68,12440652366.68,2017562797565754.50,12440652366.68,12440652366.68,985610683749938.00,12440652366.68,2571793860501193.50,1931722296235683.25,2194842093790888.75,12440652366.68,12440652366.68,12440652366.68,2105269396750825.50,655311363414681.18,2105269396750825.50,12440652366.68,170125921114300.60,12440652366.68,2379585781436042.75,18971994859181.59,1847747892760624.25,12440652366.68,12440652366.68,12440652366.68,1847747892760624.25,11507603439175.72
