time,c_air,c_soil,c_veg,co2_ppm,p00_type,p00_stage,p00_stress,p00_stress_age,p00_stress_env,p00_co2_ppm,p01_type,p01_stage,p01_stress,p01_stress_age,p01_stress_env,p01_co2_ppm,p02_type,p02_stage,p02_stress,p02_stress_age,p02_stress_env,p02_co2_ppm,p03_type,p03_stage,p03_stress,p03_stress_age,p03_stress_env,p03_co2_ppm,p04_type,p04_stage,p04_stress,p04_stress_age,p04_stress_env,p04_co2_ppm,p05_type,p05_stage,p05_stress,p05_stress_age,p05_stress_env,p05_co2_ppm,p10_type,p10_stage,p10_stress,p10_stress_age,p10_stress_env,p10_co2_ppm,p11_type,p11_stage,p11_stress,p11_stress_age,p11_stress_env,p11_co2_ppm,p12_type,p12_stage,p12_stress,p12_stress_age,p12_stress_env,p12_co2_ppm,p13_type,p13_stage,p13_stress,p13_stress_age,p13_stress_env,p13_co2_ppm,p14_type,p14_stage,p14_stress,p14_stress_age,p14_stress_env,p14_co2_ppm,p15_type,p15_stage,p15_stress,p15_stress_age,p15_stress_env,p15_co2_ppm,p20_type,p20_stage,p20_stress,p20_stress_age,p20_stress_env,p20_co2_ppm,p21_type,p21_stage,p21_stress,p21_stress_age,p21_stress_env,p21_co2_ppm,p22_type,p22_stage,p22_stress,p22_stress_age,p22_stress_env,p22_co2_ppm,p23_type,p23_stage,p23_stress,p23_stress_age,p23_stress_env,p23_co2_ppm,p24_type,p24_stage,p24_stress,p24_stress_age,p24_stress_env,p24_co2_ppm,p25_type,p25_stage,p25_stress,p25_stress_age,p25_stress_env,p25_co2_ppm,p30_type,p30_stage,p30_stress,p30_stress_age,p30_stress_env,p30_co2_ppm,p31_type,p31_stage,p31_stress,p31_stress_age,p31_stress_env,p31_co2_ppm,p32_type,p32_stage,p32_stress,p32_stress_age,p32_stress_env,p32_co2_ppm,p33_type,p33_stage,p33_stress,p33_stress_age,p33_stress_env,p33_co2_ppm,p34_type,p34_stage,p34_stress,p34_stress_age,p34_stress_env,p34_co2_ppm,p35_type,p35_stage,p35_stress,p35_stress_age,p35_stress_env,p35_co2_ppm,p40_type,p40_stage,p40_stress,p40_stress_age,p40_stress_env,p40_co2_ppm,p41_type,p41_stage,p41_stress,p41_stress_age,p41_stress_env,p41_co2_ppm,p42_type,p42_stage,p42_stress,p42_stress_age,p42_stress_env,p42_co2_ppm,p43_type,p43_stage,p43_stress,p43_stress_age,p43_stress_env,p43_co2_ppm,p44_type,p44_stage,p44_stress,p44_stress_age,p44_stress_env,p44_co2_ppm,p45_type,p45_stage,p45_stress,p45_stress_age,p45_stress_env,p45_co2_ppm,p50_type,p50_stage,p50_stress,p50_stress_age,p50_stress_env,p50_co2_ppm,p51_type,p51_stage,p51_stress,p51_stress_age,p51_stress_env,p51_co2_ppm,p52_type,p52_stage,p52_stress,p52_stress_age,p52_stress_env,p52_co2_ppm,p53_type,p53_stage,p53_stress,p53_stress_age,p53_stress_env,p53_co2_ppm,p54_type,p54_stage,p54_stress,p54_stress_age,p54_stress_env,p54_co2_ppm,p55_type,p55_stage,p55_stress,p55_stress_age,p55_stress_env,p55_co2_ppm,p00_c_absorbed,p01_c_absorbed,p02_c_absorbed,p03_c_absorbed,p04_c_absorbed,p05_c_absorbed,p10_c_absorbed,p11_c_absorbed,p12_c_absorbed,p13_c_absorbed,p14_c_absorbed,p15_c_absorbed,p20_c_absorbed,p21_c_absorbed,p22_c_absorbed,p23_c_absorbed,p24_c_absorbed,p25_c_absorbed,p30_c_absorbed,p31_c_absorbed,p32_c_absorbed,p33_c_absorbed,p34_c_absorbed,p35_c_absorbed,p40_c_absorbed,p41_c_absorbed,p42_c_absorbed,p43_c_absorbed,p44_c_absorbed,p45_c_absorbed,p50_c_absorbed,p51_c_absorbed,p52_c_absorbed,p53_c_absorbed,p54_c_absorbed,p55_c_absorbed
142,3210747421559010832.45,439252578440988628.26,539.28,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,O,0,0,0,0,1427.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3223924998912240491.30,426075001087758969.42,539.28,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,O,0,0,0,0,1433.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3236707248944873260.38,413292751055126200.33,539.28,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,O,0,0,0,0,1439.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,3249106031476527046.39,400893968523472414.32,539.28,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,O,0,0,0,0,1444.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3261132850532231218.82,388867149467768241.89,539.28,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,O,0,0,0,0,1450.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,3272798865016264266.08,377201134983735194.64,539.28,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,O,0,0,0,0,1455.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3284114899065776321.92,365885100934223138.80,539.28,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,O,0,0,0,0,1460.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3295091452093803016.08,354908547906196444.63,539.28,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,O,0,0,0,0,1465.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3305738708530988909.42,344261291469010551.30,539.28,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,O,0,0,0,0,1470.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3316066547275059225.96,333933452724940234.76,539.28,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,O,0,0,0,0,1474.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3326084550856807433.00,323915449143192027.71,539.28,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,O,0,0,0,0,1479.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,3335802014331103193.83,314197985668896266.88,539.28,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,O,0,0,0,0,1483.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,3345227953901170081.84,304772046098829378.88,539.28,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,O,0,0,0,0,1487.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3354371115284134963.21,295628884715864497.51,539.28,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,O,0,0,0,0,1491.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3363239981825610898.13,286760018174388562.58,539.28,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,O,0,0,0,0,1495.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3371842782370842555.01,278157217629156905.71,539.28,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,O,0,0,0,0,1499.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,3380187498899717262.18,269812501100282198.54,539.28,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,O,0,0,0,0,1503.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3388281873932725728.14,261718126067273732.58,539.28,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,O,0,0,0,0,1506.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
